Customer ID,Recency,Frequency,Monetary,State,Cluster,Segment_Label
12727,11,10,17691.9,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
12728,71,5,5865.7,Penang,3,At-Risk High Value (lapsing loyal spender)
12729,114,1,2491.6,Kuala Lumpur,1,Lost / Dormant Low-Value
12730,522,1,3861.0,Selangor,1,Lost / Dormant Low-Value
12731,24,14,23764.6,Selangor,2,"Champions (recent, frequent, high spend)"
12732,180,1,1301.4,Kuala Lumpur,1,Lost / Dormant Low-Value
12733,234,4,10843.1,Johor,3,At-Risk High Value (lapsing loyal spender)
12734,353,3,1442.9,Johor,1,Lost / Dormant Low-Value
12735,315,2,3251.5,Penang,3,At-Risk High Value (lapsing loyal spender)
12738,372,1,847.7,Sabah,1,Lost / Dormant Low-Value
12739,78,4,7228.5,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
12740,64,1,2329.8,Kelantan,0,"New / Promising (recent, low frequency & value)"
12741,533,1,1314.6,Kuala Lumpur,1,Lost / Dormant Low-Value
12742,626,1,5692.9,Melaka,1,Lost / Dormant Low-Value
12743,134,2,2975.9,Johor,3,At-Risk High Value (lapsing loyal spender)
12744,56,8,29063.1,Penang,2,"Champions (recent, frequent, high spend)"
12745,487,2,2014.3,Selangor,1,Lost / Dormant Low-Value
12746,541,1,1391.1,Johor,1,Lost / Dormant Low-Value
12747,2,26,24285.6,Selangor,2,"Champions (recent, frequent, high spend)"
12748,1,313,202355.3,Selangor,2,"Champions (recent, frequent, high spend)"
12749,4,9,34024.7,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
12750,129,1,1532.9,Johor,1,Lost / Dormant Low-Value
12751,445,1,1464.6,Perak,1,Lost / Dormant Low-Value
12752,81,1,3205.8,Selangor,0,"New / Promising (recent, low frequency & value)"
12753,23,6,4894.0,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12754,277,2,340.6,Selangor,1,Lost / Dormant Low-Value
12755,281,10,1654.4,Melaka,3,At-Risk High Value (lapsing loyal spender)
12756,87,1,276.0,Selangor,1,Lost / Dormant Low-Value
12757,16,7,17766.3,Johor,2,"Champions (recent, frequent, high spend)"
12758,117,7,26789.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
12759,52,8,24962.4,Negeri Sembilan,2,"Champions (recent, frequent, high spend)"
12760,456,1,1918.4,Selangor,1,Lost / Dormant Low-Value
12761,458,2,2965.5,Johor,1,Lost / Dormant Low-Value
12762,8,2,5474.4,Selangor,0,"New / Promising (recent, low frequency & value)"
12763,369,1,1440.0,Selangor,1,Lost / Dormant Low-Value
12764,317,1,4073.7,Selangor,1,Lost / Dormant Low-Value
12765,472,6,6714.7,Perak,3,At-Risk High Value (lapsing loyal spender)
12766,4,9,37292.3,Johor,2,"Champions (recent, frequent, high spend)"
12767,376,1,4039.6,Sarawak,1,Lost / Dormant Low-Value
12768,451,1,920.2,Selangor,1,Lost / Dormant Low-Value
12769,239,1,2512.2,Penang,1,Lost / Dormant Low-Value
12771,486,1,1246.1,Kuala Lumpur,1,Lost / Dormant Low-Value
12772,60,1,4125.7,Selangor,0,"New / Promising (recent, low frequency & value)"
12773,564,1,201.9,Selangor,1,Lost / Dormant Low-Value
12774,536,1,538.3,Perlis,1,Lost / Dormant Low-Value
12775,17,7,7832.2,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
12776,668,1,306.5,Sabah,1,Lost / Dormant Low-Value
12777,458,1,2886.3,Johor,1,Lost / Dormant Low-Value
12778,20,9,8796.4,Johor,2,"Champions (recent, frequent, high spend)"
12779,38,14,26814.3,Selangor,2,"Champions (recent, frequent, high spend)"
12780,599,1,1889.3,Sabah,1,Lost / Dormant Low-Value
12781,64,2,2699.2,Perak,0,"New / Promising (recent, low frequency & value)"
12782,5,11,19457.0,Selangor,2,"Champions (recent, frequent, high spend)"
12783,2,4,7280.1,Perak,0,"New / Promising (recent, low frequency & value)"
12784,15,2,8310.9,Selangor,0,"New / Promising (recent, low frequency & value)"
12785,364,3,4963.0,Selangor,3,At-Risk High Value (lapsing loyal spender)
12786,610,1,935.4,Selangor,1,Lost / Dormant Low-Value
12787,10,4,4395.5,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12788,463,4,2438.4,Johor,3,At-Risk High Value (lapsing loyal spender)
12789,65,3,686.8,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12790,192,2,3273.8,Negeri Sembilan,3,At-Risk High Value (lapsing loyal spender)
12791,374,5,2487.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
12792,257,2,3931.1,Selangor,3,At-Risk High Value (lapsing loyal spender)
12793,335,3,3866.3,Selangor,3,At-Risk High Value (lapsing loyal spender)
12794,53,2,4147.4,Kedah,0,"New / Promising (recent, low frequency & value)"
12795,19,1,1203.6,Perak,0,"New / Promising (recent, low frequency & value)"
12796,628,1,165.0,Sarawak,1,Lost / Dormant Low-Value
12797,366,2,2734.1,Kuala Lumpur,1,Lost / Dormant Low-Value
12798,422,1,253.2,Sabah,1,Lost / Dormant Low-Value
12799,529,1,1197.2,Selangor,1,Lost / Dormant Low-Value
12800,470,2,2900.8,Penang,1,Lost / Dormant Low-Value
12801,501,1,4332.0,Kuala Lumpur,1,Lost / Dormant Low-Value
12802,187,7,11673.8,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
12803,393,1,5164.7,Penang,1,Lost / Dormant Low-Value
12804,466,2,1797.9,Selangor,1,Lost / Dormant Low-Value
12805,382,4,5241.8,Penang,3,At-Risk High Value (lapsing loyal spender)
12806,435,4,4900.7,Negeri Sembilan,3,At-Risk High Value (lapsing loyal spender)
12807,383,1,1374.8,Selangor,1,Lost / Dormant Low-Value
12808,37,5,4261.6,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12809,178,3,7349.4,Johor,3,At-Risk High Value (lapsing loyal spender)
12810,535,2,2614.4,Selangor,1,Lost / Dormant Low-Value
12811,261,5,5366.0,Sarawak,3,At-Risk High Value (lapsing loyal spender)
12812,45,1,1256.0,Sabah,0,"New / Promising (recent, low frequency & value)"
12813,502,3,4107.3,Selangor,3,At-Risk High Value (lapsing loyal spender)
12814,102,1,220.0,Selangor,1,Lost / Dormant Low-Value
12815,148,2,4744.8,Johor,3,At-Risk High Value (lapsing loyal spender)
12816,96,2,2696.9,Penang,0,"New / Promising (recent, low frequency & value)"
12817,281,3,3080.2,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
12818,262,1,411.6,Selangor,1,Lost / Dormant Low-Value
12819,458,1,1871.8,Perak,1,Lost / Dormant Low-Value
12820,3,11,14161.6,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
12821,214,2,1198.2,Johor,1,Lost / Dormant Low-Value
12822,71,2,4619.4,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12824,60,1,1914.6,Negeri Sembilan,0,"New / Promising (recent, low frequency & value)"
12825,521,2,2491.1,Kelantan,1,Lost / Dormant Low-Value
12826,3,11,12838.2,Selangor,2,"Champions (recent, frequent, high spend)"
12827,6,3,2114.0,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12828,3,6,5083.7,Terengganu,0,"New / Promising (recent, low frequency & value)"
12829,337,3,1353.2,Selangor,1,Lost / Dormant Low-Value
12831,262,3,2460.2,Selangor,3,At-Risk High Value (lapsing loyal spender)
12832,32,2,2101.4,Perak,0,"New / Promising (recent, low frequency & value)"
12833,145,1,2299.9,Johor,1,Lost / Dormant Low-Value
12834,283,1,1717.0,Selangor,1,Lost / Dormant Low-Value
12835,428,41,29368.2,Selangor,2,"Champions (recent, frequent, high spend)"
12836,59,15,29227.1,Kedah,2,"Champions (recent, frequent, high spend)"
12837,173,2,3635.0,Penang,3,At-Risk High Value (lapsing loyal spender)
12838,34,10,13389.0,Kelantan,2,"Champions (recent, frequent, high spend)"
12839,3,26,47878.3,Penang,2,"Champions (recent, frequent, high spend)"
12840,144,7,19387.8,Selangor,3,At-Risk High Value (lapsing loyal spender)
12841,5,40,35089.7,Negeri Sembilan,2,"Champions (recent, frequent, high spend)"
12842,70,4,3807.9,Johor,3,At-Risk High Value (lapsing loyal spender)
12843,66,26,16206.7,Selangor,2,"Champions (recent, frequent, high spend)"
12844,29,4,3558.1,Selangor,0,"New / Promising (recent, low frequency & value)"
12845,269,2,394.7,Kuala Lumpur,1,Lost / Dormant Low-Value
12846,682,1,85.5,Selangor,1,Lost / Dormant Low-Value
12847,22,2,6667.4,Melaka,0,"New / Promising (recent, low frequency & value)"
12848,676,1,1135.9,Terengganu,1,Lost / Dormant Low-Value
12849,31,6,10821.7,Perak,2,"Champions (recent, frequent, high spend)"
12851,97,2,1532.6,Penang,1,Lost / Dormant Low-Value
12852,295,1,1709.4,Selangor,1,Lost / Dormant Low-Value
12853,135,10,14821.6,Selangor,3,At-Risk High Value (lapsing loyal spender)
12854,79,7,14453.5,Perlis,3,At-Risk High Value (lapsing loyal spender)
12855,373,4,2456.1,Selangor,3,At-Risk High Value (lapsing loyal spender)
12856,8,6,11610.9,Selangor,2,"Champions (recent, frequent, high spend)"
12857,211,6,12630.9,Sarawak,3,At-Risk High Value (lapsing loyal spender)
12858,383,1,808.5,Johor,1,Lost / Dormant Low-Value
12859,459,1,2540.5,Selangor,1,Lost / Dormant Low-Value
12860,693,1,297.8,Selangor,1,Lost / Dormant Low-Value
12861,620,1,373.8,Kuala Lumpur,1,Lost / Dormant Low-Value
12862,426,2,5389.3,Pahang,3,At-Risk High Value (lapsing loyal spender)
12863,52,6,3789.9,Selangor,3,At-Risk High Value (lapsing loyal spender)
12864,138,2,199.0,Selangor,1,Lost / Dormant Low-Value
12865,26,4,17986.2,Penang,2,"Champions (recent, frequent, high spend)"
12866,283,3,5901.1,Selangor,3,At-Risk High Value (lapsing loyal spender)
12867,26,13,41918.7,Johor,2,"Champions (recent, frequent, high spend)"
12868,186,8,11201.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
12869,682,1,1400.7,Selangor,1,Lost / Dormant Low-Value
12870,375,3,7464.2,Johor,3,At-Risk High Value (lapsing loyal spender)
12871,84,3,1339.0,Johor,0,"New / Promising (recent, low frequency & value)"
12872,327,12,15959.9,Sabah,3,At-Risk High Value (lapsing loyal spender)
12873,398,2,2515.8,Negeri Sembilan,1,Lost / Dormant Low-Value
12874,385,2,4454.2,Sarawak,3,At-Risk High Value (lapsing loyal spender)
12876,58,4,15547.8,Selangor,3,At-Risk High Value (lapsing loyal spender)
12877,4,19,14072.8,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
12878,236,2,4697.9,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
12879,45,2,489.0,Negeri Sembilan,0,"New / Promising (recent, low frequency & value)"
12880,382,2,3519.9,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
12881,276,1,566.8,Johor,1,Lost / Dormant Low-Value
12883,25,4,3866.4,Sabah,0,"New / Promising (recent, low frequency & value)"
12884,88,1,767.3,Kuala Lumpur,1,Lost / Dormant Low-Value
12885,63,3,6192.3,Sarawak,3,At-Risk High Value (lapsing loyal spender)
12886,68,2,7540.7,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
12887,384,1,1217.8,Selangor,1,Lost / Dormant Low-Value
12888,255,1,138.0,Sarawak,1,Lost / Dormant Low-Value
12889,381,4,2125.2,Johor,3,At-Risk High Value (lapsing loyal spender)
12890,24,2,3617.9,Johor,0,"New / Promising (recent, low frequency & value)"
12891,293,5,845.0,Johor,1,Lost / Dormant Low-Value
12892,397,1,1437.6,Negeri Sembilan,1,Lost / Dormant Low-Value
12893,31,1,970.9,Selangor,0,"New / Promising (recent, low frequency & value)"
12894,575,1,863.0,Selangor,1,Lost / Dormant Low-Value
12895,42,2,2048.8,Selangor,0,"New / Promising (recent, low frequency & value)"
12897,205,3,926.1,Sabah,1,Lost / Dormant Low-Value
12898,660,1,793.3,Kuala Lumpur,1,Lost / Dormant Low-Value
12899,414,1,1548.2,Selangor,1,Lost / Dormant Low-Value
12900,422,1,1550.8,Selangor,1,Lost / Dormant Low-Value
12901,10,14,5719.3,Selangor,2,"Champions (recent, frequent, high spend)"
12902,265,1,765.4,Johor,1,Lost / Dormant Low-Value
12903,429,1,4300.4,Selangor,1,Lost / Dormant Low-Value
12904,18,2,2435.3,Sarawak,0,"New / Promising (recent, low frequency & value)"
12905,577,2,5304.1,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
12906,12,4,4960.6,Selangor,0,"New / Promising (recent, low frequency & value)"
12907,396,2,2428.7,Kuala Lumpur,1,Lost / Dormant Low-Value
12909,40,8,12326.7,Selangor,2,"Champions (recent, frequent, high spend)"
12910,23,11,9026.2,Selangor,2,"Champions (recent, frequent, high spend)"
12911,552,1,7839.6,Selangor,3,At-Risk High Value (lapsing loyal spender)
12912,8,2,1593.0,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12913,5,11,7491.9,Sabah,2,"Champions (recent, frequent, high spend)"
12914,401,1,645.0,Johor,1,Lost / Dormant Low-Value
12915,149,4,5362.5,Penang,3,At-Risk High Value (lapsing loyal spender)
12916,139,7,16321.5,Johor,3,At-Risk High Value (lapsing loyal spender)
12917,400,4,2227.4,Johor,3,At-Risk High Value (lapsing loyal spender)
12919,8,6,5212.4,Penang,0,"New / Promising (recent, low frequency & value)"
12920,17,3,2429.3,Johor,0,"New / Promising (recent, low frequency & value)"
12921,9,74,146112.8,Johor,2,"Champions (recent, frequent, high spend)"
12922,161,1,2196.4,Kuala Lumpur,1,Lost / Dormant Low-Value
12923,64,3,2956.0,Selangor,0,"New / Promising (recent, low frequency & value)"
12924,88,12,3627.4,Johor,3,At-Risk High Value (lapsing loyal spender)
12925,5,3,3998.8,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12926,411,4,8362.2,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
12927,395,1,1087.8,Negeri Sembilan,1,Lost / Dormant Low-Value
12928,35,12,18927.3,Selangor,2,"Champions (recent, frequent, high spend)"
12929,312,1,644.2,Selangor,1,Lost / Dormant Low-Value
12930,78,2,2280.3,Selangor,0,"New / Promising (recent, low frequency & value)"
12931,67,7,1303.8,Terengganu,0,"New / Promising (recent, low frequency & value)"
12932,539,8,7957.0,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
12933,24,8,8645.7,Selangor,2,"Champions (recent, frequent, high spend)"
12935,2,15,22929.4,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
12936,17,3,3390.3,Penang,0,"New / Promising (recent, low frequency & value)"
12937,15,9,14355.9,Selangor,2,"Champions (recent, frequent, high spend)"
12938,26,1,619.0,Perlis,0,"New / Promising (recent, low frequency & value)"
12940,55,2,4651.6,Johor,0,"New / Promising (recent, low frequency & value)"
12941,724,1,1819.6,Penang,1,Lost / Dormant Low-Value
12942,131,3,3711.5,Kedah,3,At-Risk High Value (lapsing loyal spender)
12943,558,2,2050.1,Selangor,1,Lost / Dormant Low-Value
12944,36,2,3321.8,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12945,288,2,4652.9,Selangor,3,At-Risk High Value (lapsing loyal spender)
12946,437,1,1783.6,Melaka,1,Lost / Dormant Low-Value
12947,144,6,7470.2,Selangor,3,At-Risk High Value (lapsing loyal spender)
12948,16,9,11892.6,Selangor,2,"Champions (recent, frequent, high spend)"
12949,31,22,75280.4,Johor,2,"Champions (recent, frequent, high spend)"
12950,8,2,1544.0,Selangor,0,"New / Promising (recent, low frequency & value)"
12951,9,15,17557.7,Selangor,2,"Champions (recent, frequent, high spend)"
12952,6,4,7632.7,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12953,10,2,4558.8,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12954,639,1,889.1,Johor,1,Lost / Dormant Low-Value
12955,1,11,18863.6,Johor,2,"Champions (recent, frequent, high spend)"
12956,306,4,2841.5,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
12957,10,13,45748.8,Selangor,2,"Champions (recent, frequent, high spend)"
12958,400,2,2213.2,Selangor,1,Lost / Dormant Low-Value
12959,484,1,813.7,Selangor,1,Lost / Dormant Low-Value
12960,414,4,6512.1,Sarawak,3,At-Risk High Value (lapsing loyal spender)
12961,379,1,1158.5,Selangor,1,Lost / Dormant Low-Value
12962,7,2,1461.9,Selangor,0,"New / Promising (recent, low frequency & value)"
12963,8,12,16967.1,Johor,2,"Champions (recent, frequent, high spend)"
12964,437,1,730.4,Penang,1,Lost / Dormant Low-Value
12965,89,1,4226.8,Selangor,0,"New / Promising (recent, low frequency & value)"
12966,10,1,881.7,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12967,372,2,3888.6,Selangor,3,At-Risk High Value (lapsing loyal spender)
12968,112,1,412.5,Perak,1,Lost / Dormant Low-Value
12969,603,1,322.0,Kuala Lumpur,1,Lost / Dormant Low-Value
12970,7,10,7667.1,Selangor,2,"Champions (recent, frequent, high spend)"
12971,4,106,35423.1,Selangor,2,"Champions (recent, frequent, high spend)"
12972,414,4,5484.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
12973,414,1,521.0,Kuala Lumpur,1,Lost / Dormant Low-Value
12974,198,2,2244.1,Johor,1,Lost / Dormant Low-Value
12975,437,6,10417.9,Penang,3,At-Risk High Value (lapsing loyal spender)
12976,212,8,13120.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
12977,156,3,1574.3,Selangor,1,Lost / Dormant Low-Value
12978,385,5,11464.5,Selangor,3,At-Risk High Value (lapsing loyal spender)
12979,729,1,2206.1,Sabah,1,Lost / Dormant Low-Value
12981,30,2,2039.4,Selangor,0,"New / Promising (recent, low frequency & value)"
12982,243,8,14750.0,Perak,3,At-Risk High Value (lapsing loyal spender)
12983,598,1,2658.8,Johor,1,Lost / Dormant Low-Value
12984,19,1,532.0,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12985,1,2,6299.1,Selangor,0,"New / Promising (recent, low frequency & value)"
12986,429,10,9712.3,Sabah,3,At-Risk High Value (lapsing loyal spender)
12987,74,5,6922.2,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
12988,292,1,2775.4,Sarawak,1,Lost / Dormant Low-Value
12989,9,5,878.6,Pahang,0,"New / Promising (recent, low frequency & value)"
12990,31,6,3360.0,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
12991,23,3,3979.9,Perak,0,"New / Promising (recent, low frequency & value)"
12992,725,1,512.3,Selangor,1,Lost / Dormant Low-Value
12993,23,8,6915.4,Perlis,2,"Champions (recent, frequent, high spend)"
12994,4,3,5361.3,Sarawak,0,"New / Promising (recent, low frequency & value)"
12995,85,1,424.8,Selangor,1,Lost / Dormant Low-Value
12996,376,1,1953.1,Penang,1,Lost / Dormant Low-Value
12997,22,8,9729.4,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
12998,493,3,4246.3,Perlis,3,At-Risk High Value (lapsing loyal spender)
12999,205,2,2085.6,Kuala Lumpur,1,Lost / Dormant Low-Value
13000,260,3,5225.5,Penang,3,At-Risk High Value (lapsing loyal spender)
13001,4,33,79089.3,Penang,2,"Champions (recent, frequent, high spend)"
13002,318,3,2272.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
13003,151,2,488.1,Perak,1,Lost / Dormant Low-Value
13004,12,36,63255.9,Penang,2,"Champions (recent, frequent, high spend)"
13005,174,4,5103.3,Melaka,3,At-Risk High Value (lapsing loyal spender)
13006,56,1,445.6,Selangor,1,Lost / Dormant Low-Value
13007,580,1,962.3,Penang,1,Lost / Dormant Low-Value
13008,323,3,3070.5,Selangor,3,At-Risk High Value (lapsing loyal spender)
13010,374,2,1042.1,Penang,1,Lost / Dormant Low-Value
13011,372,1,276.7,Penang,1,Lost / Dormant Low-Value
13012,9,11,14627.1,Selangor,2,"Champions (recent, frequent, high spend)"
13013,1,28,48340.8,Selangor,2,"Champions (recent, frequent, high spend)"
13014,11,11,20084.1,Selangor,2,"Champions (recent, frequent, high spend)"
13015,53,11,31911.4,Sarawak,2,"Champions (recent, frequent, high spend)"
13016,73,3,4323.2,Melaka,3,At-Risk High Value (lapsing loyal spender)
13018,16,34,51212.8,Negeri Sembilan,2,"Champions (recent, frequent, high spend)"
13019,379,6,6460.6,Sarawak,3,At-Risk High Value (lapsing loyal spender)
13020,563,2,3384.7,Kuala Lumpur,1,Lost / Dormant Low-Value
13021,4,17,23645.5,Perak,2,"Champions (recent, frequent, high spend)"
13022,430,1,357.3,Kuala Lumpur,1,Lost / Dormant Low-Value
13023,64,3,6384.0,Johor,3,At-Risk High Value (lapsing loyal spender)
13024,471,2,3046.8,Kuala Lumpur,1,Lost / Dormant Low-Value
13025,732,1,1289.4,Penang,1,Lost / Dormant Low-Value
13026,1,8,6766.0,Perak,2,"Champions (recent, frequent, high spend)"
